date debut;date fin;numéro adhérent;contrat;formule;civilité souscripteur;nom;prénom souscripteur;adresse;code postal;ville;adresse mail;téléphone 5;téléphone 2;date souscription;date effet;statut;date dernier statut;périodicité;date début période;date fin période;date dernier avenant;prime ttc;prime cie;taxe;commission
01/02/2019;28/02/2019;A606750;TROPJA1802647;Essentielle;Madame;Nom3719;Sylviane;8 ENCLOS SAINT SULPICE;17100;Vic En Bigorre;mail3719@yopmail.com;03 53 75 15 83;07 81 01 08 01;16/02/2018;01/03/2018;RESILIE_FUTUR;03/12/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606750;TROPJA1802647;Essentielle;Madame;Nom3720;Sylviane;32 avenue de picardie appt 306;27000;Vic En Bigorre;mail3720@yopmail.com;01 18 83 70 15;06 51 28 58 78;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606521;TROPJA1802617;Essentielle;Mademoiselle;Nom3721;Melanie;32 avenue de picardie appt 306;66000;La Charite Sur Loire;mail3721@yopmail.com;01 18 83 70 15;06 51 28 58 78;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606521;TROPJA1802617;Essentielle;Mademoiselle;Nom3722;Melanie;13 rue EMILE ZOLA;66000;La Charite Sur Loire;;07 63 13 13 33;07 68 78 78 88;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606760;TROPJA1802648;Essentielle;Monsieur;Nom3723;Abouche;13 rue EMILE ZOLA;73110;Marseille;;07 63 13 13 33;07 68 78 78 88;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606760;TROPJA1802648;Essentielle;Monsieur;Nom3724;Abouche;16 rue du calvaire;73110;Champigny Sur Marne;mail3724@yopmail.com;06 15 28 68 10;07 82 58 18 82;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606723;TROPJA1802643;Essentielle;Monsieur;Nom3725;Sebastien;1 rue  quentin;83830;Champigny Sur Marne;mail3725@yopmail.com;06 58 30 67 37;06 58 80 67 87;17/02/2018;01/03/2018;RESILIE;28/02/2019;Mensuelle;01/11/2018;30/11/2018;01/03/2018;-15,49;-6,83;-1,83;-6,83
01/02/2019;28/02/2019;A606780;TROPJA1802651;Essentielle;Monsieur;Nom3726;Mohamed;1 rue  quentin;50100;St Zacharie;;06 15 10 30 11;06 71 70 80 77;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606780;TROPJA1802651;Essentielle;Monsieur;Nom3727;Mohamed;résidence de montezore   batiment 13;65500;St Zacharie;;06 15 10 30 11;06 71 70 80 77;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606733;TROPJA1802645;Confort;Madame;Nom3728;Elena;résidence de montezore   batiment 13;65500;Neris Les Bains;mail3728@yopmail.com;07 67 21 73 53;06 51 88 88 70;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606733;TROPJA1802645;Confort;Madame;Nom3729;Elena;39/26 LOUIS BERGEAU;58400;Neris Les Bains;mail3729@yopmail.com;07 67 21 73 53;06 51 88 88 70;17/02/2018;01/03/2018;CONTRAT;17/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606568;TROPJA1802624;Confort;Monsieur;Nom3730;Serge;39/26 LOUIS BERGEAU;58400;Arzay;mail3730@yopmail.com;07 77 33 12 23;07 77 88 72 28;19/02/2018;01/04/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/04/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A606568;TROPJA1802624;Confort;Monsieur;Nom3731;Serge;12 rue DES JARDINS;13014;Arzay;mail3731@yopmail.com;06 52 03 25 17;06 11 75 72 18;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606734;TROPJA1802646;Essentielle;Monsieur;Nom3732;Claude;12 rue DES JARDINS;94500;Mitry Mory;mail3732@yopmail.com;06 52 03 25 17;06 11 75 72 18;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606734;TROPJA1802646;Essentielle;Monsieur;Nom3733;Claude;lieu_dit  LE TERRUSCLE;94500;Mitry Mory;mail3733@yopmail.com;01 12 72 16 22;06 61 01 18 70;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606801;TROPJA1802653;Essentielle;Madame;Nom3734;Brigitte;lieu_dit  LE TERRUSCLE;83640;Arques La Bataille;mail3734@yopmail.com;01 12 72 16 22;06 61 01 18 70;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606801;TROPJA1802653;Essentielle;Madame;Nom3735;Brigitte;avenue gaston de saporta chemin du vieux moulin;83640;Arques La Bataille;mail3735@yopmail.com;06 17 71 12 31;07 70 08 08 88;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607235;TROPJA1802677;Essentielle;Madame;Nom3736;Josiane;avenue gaston de saporta chemin du vieux moulin;3310;Saintes;mail3736@yopmail.com;06 17 71 12 31;07 70 08 08 88;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607235;TROPJA1802677;Essentielle;Madame;Nom3737;Josiane;chemin la poudrière  batiment A résidence Les téchers  Escalier 1  appartement 2;3310;Saintes;mail3737@yopmail.com;06 55 53 68 60;07 26 05 88 85;19/02/2018;01/03/2018;CONTRAT;19/04/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A606943;TROPJA1802668;Essentielle;Monsieur;Nom3738;Fouad;chemin la poudrière  batiment A résidence Les téchers  Escalier 1  appartement 2;38260;Paris;mail3738@yopmail.com;06 55 53 68 60;07 26 05 88 85;19/02/2018;01/03/2018;CONTRAT;19/04/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A606943;TROPJA1802668;Essentielle;Monsieur;Nom3739;Fouad;5 allee des rouges gorges;38260;Lagnieu;mail3739@yopmail.com;06 65 30 81 33;;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607374;TROPJA1802689;Essentielle;Monsieur;Nom3740;Guy;5 allee des rouges gorges;77290;Lagnieu;mail3740@yopmail.com;06 65 30 81 33;;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607374;TROPJA1802689;Essentielle;Monsieur;Nom3741;Guy;11 avenue De Verdun Le Napoleon F;77290;Creney Pres Troyes;mail3741@yopmail.com;06 25 35 56 53;;19/02/2018;01/03/2018;CONTRAT_ATTENTE_PIECES;19/04/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A602813;TROPJA1802656;Essentielle;Monsieur;Nom3742;Luis;11 avenue De Verdun Le Napoleon F;76880;Creney Pres Troyes;mail3742@yopmail.com;06 25 35 56 53;;19/02/2018;01/03/2018;CONTRAT_ATTENTE_PIECES;19/04/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A602813;TROPJA1802656;Essentielle;Monsieur;Nom3743;Luis;lieu_dit preslette;76880;St Die Des Vosges;mail3743@yopmail.com;06 77 38 25 50;05 76 81 65 57;19/02/2018;01/03/2018;CONTRAT;23/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607029;TROPJA1802674;Essentielle;Monsieur;Nom3744;Omar;lieu_dit preslette;17100;St Die Des Vosges;mail3744@yopmail.com;06 77 38 25 50;05 76 81 65 57;19/02/2018;01/03/2018;CONTRAT;23/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607029;TROPJA1802674;Essentielle;Monsieur;Nom3745;Omar;19 boulevard des Poilus porte gauche;17100;Croix;mail3745@yopmail.com;06 76 11 00 55;;19/02/2018;01/04/2018;CONTRAT;25/07/2018;Mensuelle;01/02/2019;28/02/2019;01/04/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606971;TROPJA1802669;Essentielle;Madame;Nom3746;Marie ange;39 avenue amiral le mennier citer convant apt 4;75015;Croix;;07 70 60 25 73;07 70 60 25 78;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606989;TROPJA1802670;Confort;Monsieur;Nom3747;Ludovic;18 rue des Tereaux;1150;Cavaillon;;07 70 60 25 73;07 70 60 25 78;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607404;TROPJA1802694;Confort;Madame;Nom3748;Brigitte;18 rue des Tereaux;1150;Cavaillon;;06 73 57 22 25;;19/02/2018;01/03/2018;RESILIE_FUTUR;07/01/2019;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607404;TROPJA1802694;Confort;Madame;Nom3749;Brigitte;6 RUE CARMILLE CLAUDEL;10150;Perenchies;;06 73 57 22 25;;19/02/2018;01/03/2018;RESILIE_FUTUR;07/01/2019;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607208;TROPJA1802675;Confort;Monsieur;Nom3750;Nfundi kado;6 RUE CARMILLE CLAUDEL;10150;Perenchies;mail3750@yopmail.com;07 85 17 73 52;07 85 77 78 12;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607208;TROPJA1802675;Confort;Monsieur;Nom3751;Nfundi kado;6  LES PRELUDES  residence;88100;Auteuil;mail3751@yopmail.com;07 85 17 73 52;07 85 77 78 12;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607410;TROPJA1802695;Essentielle;Monsieur;Nom3752;Gerald;6  LES PRELUDES  residence;88100;Auteuil;mail3752@yopmail.com;07 62 53 55 82;08 20 26 87 21;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607410;TROPJA1802695;Essentielle;Monsieur;Nom3753;Gerald;9 rue thiers;59170;Orval;mail3753@yopmail.com;07 62 53 55 82;08 20 26 87 21;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606993;TROPJA1802671;Essentielle;Madame;Nom3754;Eliane;9 rue thiers;59170;Orval;mail3754@yopmail.com;06 27 07 35 10;;19/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606993;TROPJA1802671;Essentielle;Madame;Nom3755;Eliane;2 rue HIPPOLYTE PRADELLES  batiment k porte 2 RESID LES BOIFFIERS;84300;Douvaine;mail3755@yopmail.com;06 27 07 35 10;;19/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607418;TROPJA1802696;Essentielle;Monsieur;Nom3756;Michel;2 rue HIPPOLYTE PRADELLES  batiment k porte 2 RESID LES BOIFFIERS;84300;Peronne;;03 20 08 87 11;;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607418;TROPJA1802696;Essentielle;Monsieur;Nom3757;Michel;21 rue des chapelains;59840;Peronne;;03 20 08 87 11;;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607004;TROPJA1802673;Essentielle;Monsieur;Nom3758;Aurelien;21 rue des chapelains;59840;Arcueil;mail3758@yopmail.com;05 31 87 55 36;06 67 21 88 28;19/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607004;TROPJA1802673;Essentielle;Monsieur;Nom3759;Aurelien;11 place 19 mars 1962;78770;Arcueil;mail3759@yopmail.com;05 31 87 55 36;06 67 21 88 28;19/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606846;TROPJA1802661;Essentielle;Madame;Nom3760;Christine;11 place 19 mars 1962;78770;Fontevraud L Abbaye;;02 36 10 32 81;06 85 26 28 28;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606846;TROPJA1802661;Essentielle;Madame;Nom3761;Christine;14 rue  AUGUSTE DELAUNE APT 42 2EME ETAGE;18200;Fontevraud L Abbaye;;02 36 10 32 81;06 85 26 28 28;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A606848;TROPJA1802663;Essentielle;Monsieur;Nom3762;Olivier;1 bis rue JEAN MARIDOR;18200;Albias;mail3762@yopmail.com;07 77 31 55 83;07 56 81 85 85;19/02/2018;01/04/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/04/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607439;TROPJA1802699;Essentielle;Monsieur;Nom3763;Guy;102 avenue saint exupery;74140;Ailly Sur Noye;mail3763@yopmail.com;07 63 13 66 58;;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607302;TROPJA1802681;Essentielle;Monsieur;Nom3764;Sebastien;102 avenue saint exupery;80200;Ailly Sur Noye;mail3764@yopmail.com;07 63 13 66 58;;19/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607302;TROPJA1802681;Essentielle;Monsieur;Nom3765;Sebastien;27 rue PASTEUR;80200;Ecommoy;;06 13 51 33 30;06 78 17 88 80;19/02/2018;01/03/2018;CONTRAT;27/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607456;TROPJA1802702;Confort;Madame;Nom3766;Isabelle edmond claudine;27 rue PASTEUR;94110;Comps;;06 13 51 33 30;06 78 17 88 80;19/02/2018;01/03/2018;CONTRAT;27/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607456;TROPJA1802702;Confort;Madame;Nom3767;Isabelle edmond claudine;6 route du camp celtique;94110;Haubourdin;mail3767@yopmail.com;06 72 13 55 37;;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607387;TROPJA1802691;Confort;Monsieur;Nom3768;Patrick;6 route du camp celtique;49590;Marseille;mail3768@yopmail.com;06 72 13 55 37;;19/02/2018;01/03/2018;CONTRAT;19/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607387;TROPJA1802691;Confort;Monsieur;Nom3769;Patrick;44 rue francisco ferrer;49590;Villers Cotterets;;03 53 11 51 52;06 87 18 02 28;19/02/2018;01/01/2019;CONTRAT;07/03/2018;Mensuelle;01/02/2019;28/02/2019;01/01/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607531;TROPJA1802708;Essentielle;Madame;Nom3770;Dominique;44 rue francisco ferrer;82350;Compiegne;mail3770@yopmail.com;06 28 27 60 53;;19/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607531;TROPJA1802708;Essentielle;Madame;Nom3771;Dominique;597 chemin DES ISCLES DU TEMPLE;80250;Compiegne;mail3771@yopmail.com;06 28 27 60 53;;19/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607566;TROPJA1802711;Essentielle;Monsieur;Nom3772;Sergio;597 chemin DES ISCLES DU TEMPLE;80250;St Claude;;02 53 55 21 05;06 12 08 76 87;19/02/2018;01/01/2019;CONTRAT;07/03/2018;Mensuelle;01/02/2019;28/02/2019;01/01/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607566;TROPJA1802711;Essentielle;Monsieur;Nom3773;Sergio;23 rue 23  batiment 23 des resistants entree andre malraux;72220;St Claude;;01 66 71 13 13;07 68 86 77 12;19/02/2018;01/01/2019;CONTRAT_ATTENTE_PIECES;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/01/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607468;TROPJA1802705;Essentielle;Madame;Nom3774;Jocelyne;23 rue 23  batiment 23 des resistants entree andre malraux;30300;Waziers;;03 20 07 85 57;06 28 17 68 70;19/02/2018;01/01/2019;MIS_EN_DEMEURE;27/02/2019;Mensuelle;01/01/2019;31/01/2019;01/01/2019;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A607468;TROPJA1802705;Essentielle;Madame;Nom3775;Jocelyne;32 rue DE LA CROIX BLEUE;59320;Waziers;mail3775@yopmail.com;06 22 52 68 57;06 22 12 68 17;20/02/2018;01/04/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/04/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607570;TROPJA1802712;Essentielle;Madame;Nom3776;Chantal;32 rue DE LA CROIX BLEUE;13013;St Gervais;mail3776@yopmail.com;06 25 37 28 16;;20/02/2018;01/04/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/04/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607570;TROPJA1802712;Essentielle;Madame;Nom3777;Chantal;14 impasse des bouleaux;2600;Angivillers;;03 11 30 20 53;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607539;TROPJA1802710;Essentielle;Madame;Nom3778;Magali;14 impasse des bouleaux;60200;Meulan;;03 11 30 20 53;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607539;TROPJA1802710;Essentielle;Madame;Nom3779;Magali;1 rue MOISSONS;60200;Meulan;mail3779@yopmail.com;06 30 36 27 07;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607617;TROPJA1802721;Essentielle;Madame;Nom3780;Rose marie;38 rue de sailly;97120;Ouroux En Morvan;mail3780@yopmail.com;06 30 36 27 07;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607600;TROPJA1802717;Confort;Monsieur;Nom3781;Dominique;38 rue de sailly;97120;Ouroux En Morvan;mail3781@yopmail.com;03 27 37 33 31;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607600;TROPJA1802717;Confort;Monsieur;Nom3782;Dominique;3 square HECTOR BERLIOZ;59119;Orly;mail3782@yopmail.com;03 27 37 33 31;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607945;TROPJA1802755;Confort;Monsieur;Nom3783;Claude;3 square HECTOR BERLIOZ;59119;Orly;;05 57 13 33 75;;20/02/2018;01/01/2019;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/01/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607945;TROPJA1802755;Confort;Monsieur;Nom3784;Claude;cite des irlandais batiment A escalier1 porte 53;33240;St Julien En Genevois;mail3784@yopmail.com;06 81 51 13 76;08 77 51 25 78;20/02/2018;01/03/2018;MIS_EN_DEMEURE;27/02/2019;Mensuelle;01/01/2019;31/01/2019;01/03/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A607683;TROPJA1802734;Essentielle;Monsieur;Nom3785;Ricardoo;cite des irlandais batiment A escalier1 porte 53;60130;St Julien En Genevois;mail3785@yopmail.com;03 55 61 23 26;06 58 72 62 86;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607683;TROPJA1802734;Essentielle;Monsieur;Nom3786;Ricardoo;6 rue armand saintol;78250;Bourges;mail3786@yopmail.com;03 55 61 23 26;06 58 72 62 86;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607978;TROPJA1802762;Essentielle;Monsieur;Nom3787;Philippe;6 rue armand saintol;78250;Bourges;mail3787@yopmail.com;03 86 78 22 13;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607978;TROPJA1802762;Essentielle;Monsieur;Nom3788;Philippe;09 Cité De La Lizandière;58230;St Louis;mail3788@yopmail.com;03 86 78 22 13;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A586911;TROPJA1802735;Essentielle;Monsieur;Nom3789;Raihau;09 Cité De La Lizandière;58230;St Louis;mail3789@yopmail.com;06 58 07 33 53;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A586911;TROPJA1802735;Essentielle;Monsieur;Nom3790;Raihau;412 route  DE MONPLAISIR;94310;Lyon;mail3790@yopmail.com;06 58 07 33 53;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607612;TROPJA1802719;Essentielle;Madame;Nom3791;Françoise;114 rue  MARCEL BULTE;94310;Lyon;;01 50 35 55 57;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607962;TROPJA1802757;Essentielle;Monsieur;Nom3792;Jean-marie;114 rue  MARCEL BULTE;74160;Le Pont De Claix;;01 50 35 55 57;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607962;TROPJA1802757;Essentielle;Monsieur;Nom3793;Jean-marie;23 rue DE LA REPUBLIQUE;74160;Le Pont De Claix;mail3793@yopmail.com;07 55 38 76 73;07 51 88 76 78;20/02/2018;01/03/2018;RESILIE_FUTUR;13/11/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607614;TROPJA1802720;Confort;Monsieur;Nom3794;Thierry;23 rue DE LA REPUBLIQUE;18000;Labruguiere;mail3794@yopmail.com;07 55 38 76 73;07 51 88 76 78;20/02/2018;01/03/2018;RESILIE_FUTUR;13/11/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607614;TROPJA1802720;Confort;Monsieur;Nom3795;Thierry;52 rue DU MANEGE;18000;Labruguiere;;06 32 63 60 88;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607619;TROPJA1802722;Essentielle;Monsieur;Nom3796;Andre;12 rue DES GALIOTES, PORT NEUF;97450;Meaux;;06 32 63 60 88;;20/02/2018;01/03/2018;CONTRAT;21/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A607832;TROPJA1802742;Essentielle;Monsieur;Nom3797;Olegario;414 allee DE MARRONIER;97450;Meaux;;01 78 58 53 53;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/01/2019;31/01/2019;01/03/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A607979;TROPJA1802763;Essentielle;Madame;Nom3798;Nadia;23 rue de la ferme du paradis entree22 4ème appart 180;69007;Meaux;;01 78 58 53 53;;20/02/2018;01/03/2018;CONTRAT;20/02/2018;Mensuelle;01/02/2019;28/02/2019;01/03/2018;7,94;3,5;0,94;3,5
